SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,GradeTested,ELATotalTestedNotTested,ELATotalTested,ELAMetStandardIncludingPrevPass,ELAPercentMetStandardIncludingPrevPass,ELAMetStandardWithoutPrevPass,ELAPercentMetStandardWithoutPrevPass,ELAPercentMetStandardExcludingNoScore,ELALevel1,ELAPercentLevel1,ELALevel2,ELAPercentLevel2,ELALevelBasic,ELAPercentLevelBasic,ELALevel3,ELAPercentLevel3,ELALevel4,ELAPercentLevel4,ELANoScore,ELAPercentNoScore,ELANotMet,ELAPercentNotMet,ELAExcusedAbsence,ELAExempted,ELAWAASPORT,ELAWAASDAPE,MathTotalTestedNotTested,MathTotalTested,MathMetStandardIncludingPrevPass,MathPercentMetStandardIncludingPrevPass,MathMetStandardWithoutPrevPass,MathPercentMetStandardWithoutPrevPass,MathPercentMetStandardExcludingNoScore,MathLevel1,MathPercentLevel1,MathLevel2,MathPercentLevel2,MathLevelBasic,MathPercentLevelBasic,MathLevel3,MathPercentLevel3,MathLevel4,MathPercentLevel4,MathNoScore,MathPercentNoScore,MathNotMet,MathPercentNotMet,MathExcusedAbsence,MathExempted,MathWAASPORT,MathWAASDAPE,ELALevelIndex,MathLevelIndex
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,3292,Mountain View Elementary,3,104,104,48,46.1,48,46.1,46.2,18,17.3,38,36.5,0,0,30,28.8,18,17.3,0,0,56,53.79,,1,7,,102,102,56,54.89,56,54.89,54.9,16,15.59,30,29.39,0,0,39,38.2,17,16.6,0,0,46,45,,1,7,,2.46,2.55
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,3292,Mountain View Elementary,4,95,95,46,48.39,46,48.39,48.4,26,27.3,23,24.19,0,0,23,24.19,23,24.19,0,0,49,51.5,,5,2,,95,95,48,50.5,48,50.5,50.5,10,10.5,37,38.89,0,0,31,32.6,17,17.8,0,0,47,49.39,,5,2,,2.45,2.57
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,3292,Mountain View Elementary,5,101,101,56,55.39,56,55.39,55.4,25,24.69,20,19.8,0,0,42,41.5,14,13.8,0,0,45,44.5,,3,2,,101,101,25,24.69,25,24.69,24.8,36,35.6,40,39.6,0,0,23,22.69,2,1.89,0,0,76,75.2,,3,2,,2.44,1.9
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,3,2,2,0,0,0,0,0,1,50,1,50,0,0,0,0,0,0,0,0,2,100,,2,,,2,2,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,2,100,,2,,,1.5,2
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,4,1,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,1,1,,,1,1,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,1,,,2,1
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,6,2,1,1,50,1,50,100,0,0,0,0,0,0,1,50,0,0,1,50,1,50,1,,,,1,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,1,1,,,1.5,2
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,7,4,3,1,25,1,25,33.3,2,50,0,0,0,0,1,25,0,0,1,25,3,75,,1,,,4,3,1,25,1,25,33.3,1,25,1,25,0,0,1,25,0,0,1,25,3,75,,1,,,1.25,1.5
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,8,7,6,2,28.5,2,28.5,33.3,3,42.79,1,14.19,0,0,1,14.19,1,14.19,1,14.19,5,71.4,1,,,,7,6,1,14.19,1,14.19,16.7,3,42.79,2,28.5,0,0,0,0,1,14.19,1,14.19,6,85.7,1,3,,,1.71,1.57
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,11,43,34,12,27.89,12,27.89,35.3,14,32.5,8,18.6,0,0,12,27.89,0,0,9,20.89,31,72,12,22,,,50,43,3,6,3,6,7,32,64,8,16,0,0,3,6,0,0,7,14,47,94,7,20,,,1.53,1.14
2014-15,Educational Service District 113,23,Mason,23309,Shelton School District,4363,Oakland Bay Junior High School,8,276,271,116,42,116,42,42.8,87,31.5,68,24.6,8,2.79,96,34.7,12,4.29,5,1.8,160,57.89,2,24,,,272,261,108,39.7,108,39.7,41.4,82,30.1,71,26.1,1,0.3,56,20.5,51,18.69,11,4,164,60.2,3,25,,,2.02,2.19
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,3495,Mary M Knight High School,6,15,14,6,40,6,40,42.9,3,20,5,33.29,0,0,6,40,0,0,1,6.59,9,60,,,,,15,15,4,26.6,4,26.6,26.7,4,26.6,7,46.6,0,0,3,20,1,6.59,0,0,11,73.29,,,,,2.07,2.06
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,3495,Mary M Knight High School,7,14,14,2,14.19,2,14.19,14.3,5,35.7,7,50,0,0,2,14.19,0,0,0,0,12,85.7,,,,,14,14,3,21.39,3,21.39,21.4,5,35.7,6,42.79,0,0,2,14.19,1,7.09,0,0,11,78.5,,,,,1.78,1.92
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,3495,Mary M Knight High School,8,15,15,7,46.6,7,46.6,46.7,2,13.3,6,40,0,0,6,40,1,6.59,0,0,8,53.29,,,,,15,15,5,33.29,5,33.29,33.3,9,60,1,6.59,0,0,2,13.3,3,20,0,0,10,66.59,,,,,2.4,1.93
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,3495,Mary M Knight High School,11,9,9,6,66.59,6,66.59,66.7,0,0,3,33.29,0,0,4,44.39,2,22.19,0,0,3,33.29,,4,,,9,9,3,33.29,3,33.29,33.3,4,44.39,2,22.19,0,0,3,33.29,0,0,0,0,6,66.59,,3,,,2.89,1.89
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,4002,Mary M Knight Elementary,3,8,8,3,37.5,3,37.5,37.5,4,50,1,12.5,0,0,1,12.5,2,25,0,0,5,62.5,,,,,8,8,4,50,4,50,50,4,50,0,0,0,0,2,25,2,25,0,0,4,50,,,,,2.13,2.25
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,4002,Mary M Knight Elementary,4,17,17,9,52.89,9,52.89,52.9,5,29.39,3,17.6,0,0,3,17.6,6,35.2,0,0,8,47,,1,,,17,17,9,52.89,9,52.89,52.9,3,17.6,5,29.39,0,0,5,29.39,4,23.5,0,0,8,47,,1,,,2.58,2.59
2014-15,Educational Service District 113,23,Mason,23311,Mary M Knight School District,4002,Mary M Knight Elementary,5,19,19,7,36.79,7,36.79,36.8,8,42.1,4,21,0,0,6,31.5,1,5.2,0,0,12,63.1,,,,,19,19,3,15.69,3,15.69,15.8,7,36.79,9,47.29,0,0,2,10.5,1,5.2,0,0,16,84.2,,,,,1.99,1.84
2014-15,Educational Service District 113,23,Mason,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,4,83,83,19,22.8,19,22.8,22.9,48,57.79,16,19.19,0,0,15,18,4,4.79,0,0,64,77.09,,2,,,83,83,17,20.39,17,20.39,20.5,34,40.89,32,38.5,0,0,17,20.39,0,0,0,0,66,79.5,,2,,,1.69,1.79
2014-15,Educational Service District 113,23,Mason,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,5,77,77,40,51.89,40,51.89,51.9,20,25.89,17,22,0,0,26,33.7,14,18.1,0,0,37,48,,4,1,,78,78,38,48.7,38,48.7,48.7,19,24.3,21,26.89,0,0,22,28.19,16,20.5,0,0,40,51.2,,4,1,,2.43,2.45
2014-15,Educational Service District 113,23,Mason,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,6,72,72,23,31.89,23,31.89,31.9,16,22.19,33,45.79,0,0,15,20.8,8,11.09,0,0,49,68,,2,1,,72,72,20,27.69,20,27.69,27.8,28,38.79,24,33.29,0,0,11,15.19,9,12.5,0,0,52,72.2,,2,1,,2.21,2.01
2014-15,Educational Service District 113,23,Mason,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,7,64,64,25,39,25,39,39.1,20,31.19,19,29.6,0,0,17,26.5,8,12.5,0,0,39,60.89,,3,,,64,64,18,28.1,18,28.1,28.1,24,37.5,22,34.29,0,0,11,17.1,7,10.9,0,0,46,71.79,,3,,,2.2,2.01
2014-15,Educational Service District 113,23,Mason,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,8,79,78,48,60.7,48,60.7,61.5,9,11.3,21,26.5,0,0,30,37.89,18,22.69,1,1.19,31,39.2,,5,3,,78,78,29,37.1,29,37.1,37.2,19,24.3,30,38.39,0,0,15,19.19,14,17.89,0,0,49,62.79,,6,4,,2.69,2.3
2014-15,Educational Service District 113,23,Mason,23402,Pioneer School District,4463,Pioneer Primary School,3,51,50,14,27.39,14,27.39,28,16,31.3,20,39.2,0,0,10,19.6,4,7.79,1,1.89,37,72.5,,6,2,,52,52,28,53.79,28,53.79,53.8,11,21.1,13,25,0,0,20,38.39,8,15.3,0,0,24,46.1,,5,2,,2,2.47
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,1680,PACE Academy (OPTIONS),8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,,,,
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,1680,PACE Academy (OPTIONS),11,12,11,0,0,0,0,0,9,75,2,16.6,0,0,0,0,0,0,1,8.3,12,100,,4,,,12,10,0,0,0,0,0,7,58.29,3,25,0,0,0,0,0,0,2,16.6,12,100,,4,,,1.08,1.08
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,2662,Belfair Elementary,3,79,79,22,27.8,22,27.8,27.8,38,48.1,19,24,2,2.5,16,20.19,4,5,0,0,57,72.09,,7,,,78,74,39,50,39,50,52.7,18,23,17,21.69,1,1.19,36,46.1,2,2.5,4,5.09,39,50,,7,,,1.77,2.15
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,2662,Belfair Elementary,4,65,64,23,35.29,23,35.29,35.9,25,38.39,16,24.6,1,1.5,16,24.6,6,9.19,1,1.5,42,64.59,,6,,,64,62,23,35.89,23,35.89,37.1,18,28.1,21,32.79,0,0,16,25,7,10.9,2,3.1,41,64,,6,,,1.98,2.12
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,2662,Belfair Elementary,5,74,72,32,43.2,32,43.2,44.4,24,32.39,16,21.6,1,1.3,23,31,8,10.8,2,2.7,42,56.7,,5,,,73,71,16,21.89,16,21.89,22.5,28,38.29,27,36.89,1,1.3,7,9.5,8,10.9,2,2.7,57,78,,5,,,2.12,1.84
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,3174,Hawkins Middle School,6,121,120,52,42.89,52,42.89,43.3,32,26.39,36,29.69,2,1.6,39,32.2,11,9,1,0.8,69,57,,10,,,120,120,32,26.6,32,26.6,26.7,45,37.5,43,35.79,0,0,19,15.8,13,10.8,0,0,88,73.29,,12,,,2.18,2
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,3174,Hawkins Middle School,7,142,141,71,50,71,50,50.4,33,23.19,37,26,0,0,55,38.7,16,11.19,1,0.7,71,50,,9,,,142,141,51,35.89,51,35.89,36.2,47,33,43,30.19,1,0.7,33,23.19,17,11.9,1,0.7,91,64,,9,,,2.36,2.11
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,3174,Hawkins Middle School,8,152,148,74,48.6,74,48.6,50,39,25.6,35,23,5,3.2,54,35.5,15,9.8,4,2.6,78,51.29,,7,2,,152,143,41,26.89,41,26.89,28.7,71,46.7,31,20.3,0,0,26,17.1,15,9.8,9,5.9,111,73,,8,2,,2.17,1.78
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,3175,North Mason Senior High School,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,100,1,100,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,,,3
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,3175,North Mason Senior High School,11,168,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,168,100,168,100,,17,,,169,68,12,7.09,12,7.09,17.6,29,17.1,27,15.9,0,0,10,5.9,2,1.1,101,59.7,157,92.79,,18,,,0,0.71
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,4320,Sand Hill Elementary,3,73,70,41,56.1,41,56.1,58.6,14,19.1,15,20.5,2,2.7,21,28.69,18,24.6,3,4.09,32,43.79,,3,,,74,72,45,60.79,45,60.79,62.5,17,22.89,10,13.5,0,0,23,31,22,29.69,2,2.7,29,39.1,,3,,,2.45,2.62
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,4320,Sand Hill Elementary,4,76,72,31,40.7,31,40.7,43.1,22,28.89,19,25,0,0,19,25,12,15.69,4,5.2,45,59.2,,2,,,76,73,31,40.7,31,40.7,42.5,20,26.3,22,28.89,0,0,23,30.19,8,10.5,3,3.89,45,59.2,,2,,,2.17,2.17
2014-15,Olympic Educational Service District 114,23,Mason,23403,North Mason School District,4320,Sand Hill Elementary,5,67,67,44,65.59,44,65.59,65.7,13,19.39,10,14.9,1,1.39,27,40.2,16,23.8,0,0,23,34.29,,2,,,67,67,27,40.2,27,40.2,40.3,18,26.8,22,32.79,1,1.39,14,20.8,12,17.89,0,0,40,59.7,,2,,,2.65,2.26
2014-15,Educational Service District 113,23,Mason,23404,Hood Canal School District,2310,Hood Canal Elem & Junior High,3,35,35,7,20,7,20,20,19,54.2,9,25.69,0,0,3,8.5,4,11.4,0,0,28,80,,1,,,34,34,11,32.29,11,32.29,32.4,10,29.39,13,38.2,0,0,6,17.6,5,14.69,0,0,23,67.59,,1,,,1.77,2.17
2014-15,Educational Service District 113,23,Mason,23404,Hood Canal School District,2310,Hood Canal Elem & Junior High,4,40,39,9,22.5,9,22.5,23.1,18,45,12,30,1,2.5,6,15,2,5,1,2.5,31,77.5,,1,,,40,38,9,22.5,9,22.5,23.7,8,20,21,52.5,2,5,5,12.5,2,5,2,5,31,77.5,,1,,,1.7,1.83
2014-15,Educational Service District 113,23,Mason,23404,Hood Canal School District,2310,Hood Canal Elem & Junior High,5,30,30,15,50,15,50,50,11,36.6,4,13.3,0,0,8,26.6,7,23.3,0,0,15,50,,2,,,30,30,14,46.6,14,46.6,46.7,11,36.6,5,16.6,0,0,7,23.3,7,23.3,0,0,16,53.29,,2,,,2.36,2.33
2014-15,Educational Service District 113,23,Mason,23404,Hood Canal School District,2310,Hood Canal Elem & Junior High,6,28,26,7,25,7,25,26.9,8,28.5,11,39.2,1,3.5,6,21.39,0,0,2,7.09,21,75,,1,1,,28,26,5,17.8,5,17.8,19.2,11,39.2,10,35.7,0,0,5,17.8,0,0,2,7.09,23,82.09,,1,1,,1.71,1.64
2014-15,Educational Service District 113,23,Mason,23404,Hood Canal School District,2310,Hood Canal Elem & Junior High,7,28,28,12,42.79,12,42.79,42.9,6,21.39,10,35.7,0,0,9,32.1,3,10.69,0,0,16,57.1,,,,,28,27,9,32.1,9,32.1,33.3,8,28.5,10,35.7,0,0,7,25,2,7.09,1,3.5,19,67.79,,,,,2.32,2.03
2014-15,Educational Service District 113,23,Mason,23404,Hood Canal School District,2310,Hood Canal Elem & Junior High,8,30,29,6,20,6,20,20.7,9,30,14,46.6,0,0,5,16.6,1,3.29,1,3.29,24,80,1,,1,,31,31,9,29,9,29,29,12,38.7,10,32.2,0,0,5,16.1,4,12.9,0,0,22,70.9,,,1,,1.86,2.03
2014-15,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,2494,Nespelem Elementary,3,14,14,4,28.5,4,28.5,28.6,4,28.5,6,42.79,0,0,3,21.39,1,7.09,0,0,10,71.4,,1,,,14,14,6,42.79,6,42.79,42.9,4,28.5,4,28.5,0,0,4,28.5,2,14.19,0,0,8,57.1,,1,,,2.07,2.28
2014-15,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,2494,Nespelem Elementary,4,12,12,4,33.29,4,33.29,33.3,4,33.29,4,33.29,0,0,4,33.29,0,0,0,0,8,66.59,,1,,,12,12,1,8.3,1,8.3,8.3,3,25,8,66.59,0,0,1,8.3,0,0,0,0,11,91.59,,2,,,2,1.83
2014-15,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,2494,Nespelem Elementary,5,8,8,1,12.5,1,12.5,12.5,6,75,1,12.5,0,0,1,12.5,0,0,0,0,7,87.5,,,,,8,8,1,12.5,1,12.5,12.5,6,75,1,12.5,0,0,0,0,1,12.5,0,0,7,87.5,,,,,1.38,1.5
2014-15,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,2494,Nespelem Elementary,6,12,12,1,8.3,1,8.3,8.3,8,66.59,3,25,0,0,1,8.3,0,0,0,0,11,91.59,,1,,,12,12,1,8.3,1,8.3,8.3,7,58.29,4,33.29,0,0,1,8.3,0,0,0,0,11,91.59,,1,,,1.41,1.5
2014-15,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,2494,Nespelem Elementary,7,12,12,4,33.29,4,33.29,33.3,6,50,2,16.6,0,0,3,25,1,8.3,0,0,8,66.59,,2,,,12,12,1,8.3,1,8.3,8.3,8,66.59,3,25,0,0,1,8.3,0,0,0,0,11,91.59,,2,,,1.91,1.41
2014-15,North Central Educational Service District 171,24,Okanogan,24014,Nespelem School District,2494,Nespelem Elementary,8,7,7,2,28.5,2,28.5,28.6,2,28.5,3,42.79,0,0,2,28.5,0,0,0,0,5,71.4,,1,,,7,7,0,0,0,0,0,3,42.79,4,57.1,0,0,0,0,0,0,0,0,7,100,,1,,,2,1.57
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,2031,Omak High School,11,91,54,32,35.1,32,35.1,59.3,13,14.19,9,9.8,0,0,23,25.19,9,9.8,37,40.6,59,64.79,,21,1,,91,28,7,7.59,7,7.59,25,11,12,10,10.9,0,0,3,3.2,4,4.29,63,69.2,84,92.29,,23,1,,1.49,0.61
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,3051,E Omak Elementary,3,117,116,43,36.7,43,36.7,37.1,34,29,39,33.29,3,2.5,25,21.3,15,12.8,1,0.8,74,63.2,,9,,,116,115,49,42.2,49,42.2,42.6,35,30.1,31,26.69,5,4.29,31,26.69,13,11.19,1,0.8,67,57.7,,9,,,2.11,2.08
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,3051,E Omak Elementary,4,107,104,41,38.29,41,38.29,39.4,51,47.6,12,11.19,1,0.9,26,24.19,14,13,3,2.79,66,61.6,,4,2,,107,107,48,44.79,48,44.79,44.9,23,21.39,36,33.6,3,2.79,32,29.89,13,12.09,0,0,59,55.1,,4,2,,1.95,2.27
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,3051,E Omak Elementary,5,104,100,39,37.5,39,37.5,39,37,35.5,24,23,4,3.79,28,26.89,7,6.7,4,3.79,65,62.5,,6,,,106,105,35,33,35,33,33.3,35,33,35,33,2,1.8,19,17.89,14,13.19,1,0.9,71,66.9,,4,,,1.89,2.05
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,4237,Omak Middle School,6,81,79,29,35.79,29,35.79,36.7,30,37,20,24.6,1,1.19,26,32,2,2.39,2,2.39,52,64.09,,4,,,81,79,16,19.69,16,19.69,20.3,35,43.2,28,34.5,0,0,10,12.3,6,7.4,2,2.39,65,80.2,,4,,,1.92,1.79
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,4237,Omak Middle School,7,104,102,54,51.89,54,51.89,52.9,28,26.89,20,19.19,2,1.89,34,32.6,18,17.3,2,1.89,50,48,,8,1,,103,102,34,33,34,33,33.3,36,34.89,32,31,3,2.89,16,15.5,15,14.5,1,0.9,69,66.9,,8,1,,2.32,2.01
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,4237,Omak Middle School,8,104,103,48,46.1,48,46.1,46.6,32,30.69,23,22.1,2,1.89,36,34.6,10,9.59,1,0.9,56,53.79,,5,1,,105,104,26,24.69,26,24.69,25,47,44.7,31,29.5,2,1.89,13,12.3,11,10.4,1,0.9,79,75.2,,4,1,,2.17,1.82
2014-15,Office of Superintendent of Public Instruction,50,,50001,Unaffiliated Tribal Schools,4278,Paschal Sherman,3,24,22,3,12.5,3,12.5,13.6,12,50,7,29.1,0,0,2,8.3,1,4.09,2,8.3,21,87.5,,,,,24,23,6,25,6,25,26.1,10,41.6,7,29.1,0,0,5,20.8,1,4.09,1,4.09,18,75,,1,,,1.49,1.79
2014-15,Office of Superintendent of Public Instruction,50,,50001,Unaffiliated Tribal Schools,4278,Paschal Sherman,4,17,17,3,17.6,3,17.6,17.6,11,64.7,3,17.6,0,0,2,11.69,1,5.79,0,0,14,82.29,,1,1,,17,17,3,17.6,3,17.6,17.6,9,52.89,5,29.39,0,0,3,17.6,0,0,0,0,14,82.29,,1,1,,1.58,1.64
2014-15,Office of Superintendent of Public Instruction,50,,50001,Unaffiliated Tribal Schools,4278,Paschal Sherman,5,15,14,1,6.59,1,6.59,7.1,8,53.29,5,33.29,0,0,1,6.59,0,0,1,6.59,14,93.29,,,,,15,14,3,20,3,20,21.4,9,60,2,13.3,0,0,3,20,0,0,1,6.59,12,80,,,,,1.4,1.47
2014-15,Office of Superintendent of Public Instruction,50,,50001,Unaffiliated Tribal Schools,4278,Paschal Sherman,6,15,15,3,20,3,20,20,7,46.6,5,33.29,0,0,3,20,0,0,0,0,12,80,,2,,,15,15,0,0,0,0,0,9,60,6,40,0,0,0,0,0,0,0,0,15,100,,2,,,1.73,1.4
2014-15,Office of Superintendent of Public Instruction,50,,50001,Unaffiliated Tribal Schools,4278,Paschal Sherman,7,13,13,4,30.69,4,30.69,30.8,6,46.1,3,23,0,0,4,30.69,0,0,0,0,9,69.2,,,1,,13,13,0,0,0,0,0,8,61.5,5,38.39,0,0,0,0,0,0,0,0,13,100,,,1,,1.84,1.38
2014-15,Office of Superintendent of Public Instruction,50,,50001,Unaffiliated Tribal Schools,4278,Paschal Sherman,8,8,8,0,0,0,0,0,5,62.5,3,37.5,0,0,0,0,0,0,0,0,8,100,,3,,,8,8,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,8,100,,3,,,1.38,1
2014-15,North Central Educational Service District 171,24,Okanogan,24019,Omak School District,4279,Highlands High School,11,8,5,1,12.5,1,12.5,20,1,12.5,3,37.5,0,0,1,12.5,0,0,3,37.5,7,87.5,,7,,,8,4,0,0,0,0,0,3,37.5,1,12.5,0,0,0,0,0,0,4,50,8,100,,10,,,1.25,0.63
2014-15,North Central Educational Service District 171,24,Okanogan,24105,Okanogan School District,2246,Okanogan High School,11,65,50,12,18.39,12,18.39,24,19,29.19,19,29.19,0,0,12,18.39,0,0,15,23,53,81.5,,4,,,66,53,13,19.6,13,19.6,24.5,29,43.89,11,16.6,0,0,12,18.1,1,1.5,13,19.6,53,80.29,,4,,,1.43,1.37
2014-15,North Central Educational Service District 171,24,Okanogan,24105,Okanogan School District,2539,Grainger Elementary,3,66,66,43,65.09,43,65.09,65.2,9,13.59,14,21.19,0,0,19,28.69,24,36.29,0,0,23,34.79,,3,1,,66,66,32,48.39,32,48.39,48.5,15,22.69,19,28.69,0,0,23,34.79,9,13.59,0,0,34,51.5,,3,1,,2.87,2.39
2014-15,North Central Educational Service District 171,24,Okanogan,24105,Okanogan School District,2539,Grainger Elementary,4,80,78,48,60,48,60,61.5,18,22.5,12,15,1,1.19,28,35,19,23.69,2,2.5,32,40,,3,,,81,80,33,40.7,33,40.7,41.3,22,27.1,25,30.8,0,0,17,20.89,16,19.69,1,1.19,48,59.2,,3,,,2.52,2.3
2014-15,North Central Educational Service District 171,24,Okanogan,24105,Okanogan School District,2539,Grainger Elementary,5,77,77,45,58.39,45,58.39,58.4,14,18.1,18,23.3,3,3.79,25,32.39,17,22,0,0,32,41.5,,2,1,,78,78,20,25.6,20,25.6,25.6,27,34.6,31,39.7,0,0,17,21.69,3,3.79,0,0,58,74.29,,1,1,,2.5,1.94
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,2800,Brewster High School,11,51,50,17,33.29,17,33.29,34,15,29.39,18,35.2,0,0,13,25.39,4,7.79,1,1.89,34,66.59,1,5,,,52,51,7,13.4,7,13.4,13.7,27,51.89,17,32.6,0,0,3,5.7,4,7.59,1,1.89,45,86.5,,6,,,2.07,1.65
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,3293,Brewster Elementary School,3,84,84,24,28.5,24,28.5,28.6,30,35.7,30,35.7,0,0,13,15.4,11,13,0,0,60,71.4,,9,,,85,85,27,31.69,27,31.69,31.8,27,31.69,31,36.39,0,0,22,25.8,5,5.79,0,0,58,68.2,,9,,,2.05,2.05
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,3293,Brewster Elementary School,4,61,61,20,32.7,20,32.7,32.8,27,44.2,14,22.89,0,0,15,24.5,5,8.09,0,0,41,67.2,,3,,,61,61,23,37.7,23,37.7,37.7,9,14.69,29,47.5,0,0,16,26.19,7,11.4,0,0,38,62.2,,3,,,1.96,2.34
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,3293,Brewster Elementary School,5,68,68,12,17.6,12,17.6,17.6,29,42.6,27,39.7,0,0,11,16.1,1,1.39,0,0,56,82.29,,7,2,,68,68,11,16.1,11,16.1,16.2,29,42.6,28,41.1,0,0,10,14.69,1,1.39,0,0,57,83.79,,7,2,,1.76,1.74
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,4223,Brewster Middle School,6,60,60,12,20,12,20,20,23,38.29,25,41.6,0,0,10,16.6,2,3.29,0,0,48,80,,4,,,60,59,8,13.3,8,13.3,13.6,29,48.29,22,36.6,0,0,4,6.59,4,6.59,1,1.6,52,86.59,,4,,,1.84,1.68
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,4223,Brewster Middle School,7,75,75,12,16,12,16,16,37,49.29,26,34.6,0,0,12,16,0,0,0,0,63,84,,2,,,75,75,9,12,9,12,12,35,46.6,31,41.29,0,0,8,10.59,1,1.3,0,0,66,88,,3,,,1.66,1.66
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,4223,Brewster Middle School,8,68,68,14,20.5,14,20.5,20.6,33,48.5,21,30.8,0,0,12,17.6,2,2.89,0,0,54,79.4,,3,1,,68,68,9,13.19,9,13.19,13.2,37,54.39,22,32.29,0,0,7,10.19,2,2.89,0,0,59,86.7,,3,1,,1.74,1.61
2014-15,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,2396,Pateros Elementary,3,23,22,11,47.79,11,47.79,50,3,13,8,34.7,0,0,6,26,5,21.69,1,4.29,12,52.1,,1,,,23,22,9,39.1,9,39.1,40.9,3,13,10,43.39,0,0,8,34.7,1,4.29,1,4.29,14,60.79,,1,,,2.47,2.21
2014-15,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,2396,Pateros Elementary,4,19,18,5,26.3,5,26.3,27.8,6,31.5,7,36.79,0,0,3,15.69,2,10.5,1,5.2,14,73.59,,1,,,19,18,7,36.79,7,36.79,38.9,2,10.5,9,47.29,0,0,6,31.5,1,5.2,1,5.2,12,63.1,,1,,,1.94,2.2
2014-15,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,2396,Pateros Elementary,5,20,20,9,45,9,45,45,4,20,7,35,0,0,8,40,1,5,0,0,11,55,,2,,,20,19,6,30,6,30,31.6,3,15,10,50,0,0,6,30,0,0,1,5,14,70,,2,,,2.3,2.05
